id,name,slug,url,created_at,updated_at,summary,storyline,collection,franchise,franchises,hypes,follows,rating,aggregated_rating,aggregated_rating_count,total_rating,total_rating_count,rating_count,parent_game,version_parent,version_title,similar_games,tags,game_engines,category,player_perspectives,game_modes,keywords,themes,genres,expansions,dlcs,bundles,standalone_expansions,first_release_date,status,platforms,release_dates,alternative_names,screenshots,videos,cover,websites,external_games,multiplayer_modes,involved_companies,age_ratings,artworks,checksum,remakes,remasters,expanded_games,ports,forks,language_supports,game_localizations,collections
309618,3D Puzzle: Port,3d-puzzle-port,https://www.igdb.com/games/3d-puzzle-port,2024-07-23 17:05:00,2024-08-06 07:47:11,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488,536871013}",,0,,{1},{101},{1},"{10,12,13,14,15,31,32}",,,,,2023-05-23 00:00:00,,"{3,6,14}","{621139,621140,621141}",{155301},"{1360021,1360022,1360023,1360024,1360025,1360026}",,398981,,{2937180},,{277613},,,08824c29-a140-7c62-b1bd-0c4070c5a8d9,,,,,,"{1043558,1043559,1043560,1043561,1043562,1043563,1043564,1043565,1043566,1043567,1043568,1043569,1043570,1043571,1043572,1043573,1043574,1043575,1043576,1043577,1043578,1043579,1043580,1043581,1043582,1043583,1043584}",,
280313,3D Puzzle: Post-Apocalyptic 3,3d-puzzle-post-apocalyptic-3,https://www.igdb.com/games/3d-puzzle-post-apocalyptic-3,2023-12-13 20:27:30,2024-07-01 00:02:03,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-12-26 00:00:00,,"{6,14}","{611431,611432}",,"{1210019,1210022,1210026,1210029,1210032}",,351101,{603126},"{2870948,2871296}",,,,{125114},78f70b5d-3bab-aa10-3794-949f315301ae,,,,,,"{866385,869934,869935,869936,869937,869938,869939,869940,869941,869942,869943,869944,869945,869946,869947,869948,869949,869950,869951,869952,869953,869954,869955,869956,869957,869958}",,
308945,3D Puzzle: Rusty,3d-puzzle-rusty,https://www.igdb.com/games/3d-puzzle-rusty,2024-07-18 07:01:08,2024-07-26 20:09:30,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,,,{1},"{10,12,13,14,15,31,32}",,,,,2024-06-26 00:00:00,,"{3,6,14}","{620450,620451,620452}",{155295},"{1356422,1356427,1356431,1356434,1356436}",,397977,"{654153,655282}","{2924409,2930773}",,,,{141191},a3a9cadb-52a5-1384-1f5c-54b4214c2fb4,,,,,,"{1038961,1038963,1038966,1038968,1038970,1038972,1038974,1038976,1038978,1038980,1038982,1038984,1038986,1038988,1038990,1038992,1038994,1038996,1038998,1039000,1039002,1039004,1039006,1039008,1039011,1039013,1039015,1039017,1039019,1039021,1039023,1039025,1039027,1039029,1039031,1039034,1039036,1039038,1039040,1039042,1039044,1039046,1039049,1039051,1039053,1039055,1039057,1039059,1039061,1039063,1039065,1039067,1039069,1039070,1039071,1039072,1039073,1039074,1039075,1039076,1039077,1039078,1039079,1039080,1039081,1039082,1039083,1039084,1039085,1039086,1039087,1039088,1039089,1039090,1039091,1039092,1039093,1039094}",,
308951,3D Puzzle: Sun Temple,3d-puzzle-sun-temple,https://www.igdb.com/games/3d-puzzle-sun-temple,2024-07-18 07:01:18,2024-08-14 16:20:59,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26574,35994,36553,78550,79134,105011,109339,111130,118871}","{1,268435466,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,13,14,15,31,32}",,,,,2024-07-21 00:00:00,,"{3,6,14}","{620055,620056,620057}",,"{1356438,1356440,1356443,1356447,1356450}",,397978,"{654155,654883}","{2930317,2930777}",,,,{141193},bd547197-5106-fafc-43c0-1004e1bb5dab,,,,,,"{1039117,1039643,1039644,1039645,1039646,1039647,1039648,1039649,1039650,1039651,1039652,1039653,1039654,1039655,1039656,1039657,1039658,1039659,1039660,1039661,1039662,1039663,1039664,1039665,1039666,1039667,1039668,1039669,1039670,1039671,1039672,1039673,1039674,1039675,1039676,1039677,1039678,1039679,1039680,1039681,1039682,1039683,1039684,1039685,1039686,1039687,1039688,1039689,1039690,1039691,1039692,1039693,1039694,1039695,1039696,1039697,1039698,1039699,1039700,1039701,1039702,1039703,1039704,1039705,1039706,1039707,1039708,1039709,1039710,1039711,1039712,1039713,1039714,1039715,1039716,1039717,1039718}",,
308944,3D Puzzle: Underground,3d-puzzle-underground,https://www.igdb.com/games/3d-puzzle-underground,2024-07-18 07:01:07,2024-07-26 20:09:24,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,,,{1},"{10,12,13,14,15,31,32}",,,,,2024-06-26 00:00:00,,"{3,6,14}","{620453,620454,620455}",{155296},"{1356418,1356424,1356428,1356433,1356435}",,397976,"{654152,655283}","{2924420,2930772}",,,,{141190},888ae932-f408-db89-877c-dc074f22ac65,,,,,,"{1038939,1038940,1038941,1038942,1038943,1038944,1038945,1038946,1038947,1038948,1038949,1038950,1038951,1038952,1038953,1038954,1038955,1038956,1038957,1038958,1038959,1038960,1038962,1038964,1038965,1038967,1038969,1038971,1038973,1038975,1038977,1038979,1038981,1038983,1038985,1038987,1038989,1038991,1038993,1038995,1038997,1038999,1039001,1039003,1039005,1039007,1039009,1039010,1039012,1039014,1039016,1039018,1039020,1039022,1039024,1039026,1039028,1039030,1039032,1039033,1039035,1039037,1039039,1039041,1039043,1039045,1039047,1039048,1039050,1039052,1039054,1039056,1039058,1039060,1039062,1039064,1039066,1039068}",,
246858,3D Puzzle: Vintage House,3d-puzzle-vintage-house,https://www.igdb.com/games/3d-puzzle-vintage-house,2023-04-24 09:14:16,2023-08-06 12:50:52,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435468,268435469,268435470,268435471,268435487,268435488}",,0,{1},{1},,{1},"{12,13,14,15,31,32}",,,,,2023-04-25 00:00:00,,"{3,6,14}","{490117,490118,490119}",,"{1037121,1037124,1037126,1037129,1037131}",,314222,{546720},"{2695513,2695847}",,,,{106503},2d41c084-4ad6-dbcf-c661-5fa657915d03,,,,,,"{678349,678570,678571,678572,678573,678574,678575,678576,678577,678578,678579,678580,678581,678582,678583,678584,678585,678586,678587,678588,678589,678590,678591,678592,678593,689414,689415}",,
279016,3D Puzzle: Wild West,3d-puzzle-wild-west,https://www.igdb.com/games/3d-puzzle-wild-west,2023-12-04 07:14:51,2024-07-06 00:06:32,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,{1},{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-12-08 00:00:00,,"{3,6,14}","{614424,614425,614426}",,"{1203127,1203128,1203129,1203130,1203131}",,347350,{600742},"{2867447,2868306}",,,,{124283},a5c4c8fe-2d12-b6a4-b8c2-64976d80fc86,,,,,,"{858032,861990,861991,861992,861993,861994,861995,861996,861997,861998,861999,862000,862001,862002,862003,862004,862005,862006,862007,862008,862009,862010,862011,862012,862013}",,
192241,3D Puzzle: Wood House,3d-puzzle-wood-house,https://www.igdb.com/games/3d-puzzle-wood-house,2022-03-02 04:56:58,2023-08-06 07:41:59,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,25646,35994,37419,79134,87975,96217,106987,111130,113895}","{1,268435469,268435487,268435488}",,0,,,,{1},"{13,31,32}",,,,,2022-03-04 00:00:00,,"{3,6,14}","{456136,456137,456138}",{84112},"{742113,742114,742115,742116,742117}",,249293,"{266819,484906}","{2271642,2272002}",,,,{68745},33d27e3f-bc95-1a68-9a50-490230837ebd,,,,,,"{588039,588041,588043,588045,588046,588047,588048,588049,588050,588051,588052,588053,588054,588055,588056,588057,588058,588060,588061,588062,588063,588064,588065,588066,588067,588068}",,
278174,3D Puzzle: World War II,3d-puzzle-world-war-ii,https://www.igdb.com/games/3d-puzzle-world-war-ii,2023-11-27 05:59:43,2024-07-01 00:02:04,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-12-08 00:00:00,,"{6,14}","{611429,611430}",,"{1197943,1197945,1197948,1197951,1197954}",,346021,{599448},"{2865684,2866075}",,,,{123729},2d824349-d16e-a38c-531c-5f1d4de95216,,,,,,"{853276,862021,862024,862026,862027,862029,862031,862034,862036,862038,862040,862041,862043,862045,862047,862050,862051,862053,862055,862057,862059,862061,862062,862063,862064,862065}",,
12356,3D Quasars,3d-quasars,https://www.igdb.com/games/3d-quasars,2015-09-05 17:48:10,2023-04-19 13:48:05,In this shoot 'em up the player is a captain of a Taranula C1 patrol ship and has to attack the enemy crafts and defend the planet.,,,,,,,,,,,,,,,,"{10209,10210,10211,10212,10213,55038,68286,78770,105269,117197}","{18,268435461,536871078}",,0,{2},{1},{166},{18},{5},,,,,1985-12-31 00:00:00,,"{25,93}","{35342,120632}","{11498,11499,11500}",,,12077,{398178},"{111364,1924076}",,{26270},,,acd8e876-0ab9-e26f-48a6-58c3cd726744,,,,,,,,
175178,3D Rally Racing,3d-rally-racing,https://www.igdb.com/games/3d-rally-racing,2021-10-06 08:38:52,2023-06-26 20:37:09,"Do you like Colin McRae Rally or WRC? Then you must try 3D World Rally Racing! This car game will bring you to the real world of rally racing. You can choose between different rally cars including Group B vehicles! Test your rally skills across different world locations like Usa, Sweden, Australia, Japan, Romania and many more.",,,,,,,,,,,,,,,,"{57296,80382,82090,87622,100800,109292,113835,113895,118871,120487}","{1,268435466}",,0,,,,{1},{10},,,,,2013-05-13 00:00:00,,{39},{317122},,,,,"{232836,232838,472019}","{2122532,2129696}",,,,,d39fe72d-f2ce-ba2a-5819-8069650cb8b8,,,,,,,,
172419,3D Realms Anthology,3d-realms-anthology,https://www.igdb.com/games/3d-realms-anthology,2021-09-23 19:00:37,2024-07-29 05:24:39,"Come get the deal of the decade with the 3D Realms Anthology.

With 32 classic titles - which is almost every Apogee and 3D Realms game ever released - and a re-rockestrated soundtrack by Interceptor Entertainment's Andrew Hulshult (Rise of the Triad, Duke Nukem 3D: Reloaded, Brutal Doom), the 3D Realms Anthology is your chance to kick ass in the past for an absolutely killer price.

Get your copy of the 3D Realms Anthology before December 31st, 2015. The Anthology will be discontinued in 2016 and will never again be available in this form. This is your last chance to grab a piece of gaming history and at a strongly reduced price for the rest of the year!",,,,,,,,,,,,,,,,"{17548,18225,24426,26574,27092,55038,55984,56033,78550,105049}","{1,17,20,21,22,32,34,35,39,43,268435461,268435464,268435465,268435466,268435468,268435470,268435471,268435487,268435489}",,3,"{1,2,4,5}","{1,4}",,"{1,17,20,21,22,32,34,35,39,43}","{5,8,9,10,12,14,15,31,33}",,,,,2014-10-23 00:00:00,8,{6},{312982},{74571},"{642410,642411,642412,642413,642414,642415,642416,642417,642418,642419,642420,642421}",,180622,"{227890,227891}",,,"{150250,150251}",,,228c58f5-6d1c-70a8-968c-b2bb4b264e7e,,,,,,,,
